Id,Target
22242,0
3108,0
23511,0
4707,0
14014,0
13709,0
17655,1
7576,0
11681,0
17201,0
9648,1
22100,1
8797,0
22016,0
16718,0
9755,0
231,0
6300,0
14464,0
5081,0
8880,0
23440,0
7500,0
27410,0
7439,0
11287,0
23973,1
23890,0
5505,0
75,0
12157,1
25846,0
26030,0
1108,0
2209,0
5940,0
11089,0
11570,0
715,0
748,0
26906,0
25169,0
8857,0
9423,0
8574,0
13416,0
2227,0
14006,0
19061,1
7794,0
2359,0
1599,0
25622,0
15249,1
476,0
22095,0
13321,0
8164,0
16345,1
24772,0
259,0
25901,0
23065,0
10260,0
6404,0
3986,0
18049,0
14149,0
27723,0
10883,0
2764,0
14463,0
15040,0
26824,0
25294,0
26390,0
27538,0
22286,0
2701,0
2585,0
4036,0
1147,0
346,0
4817,0
18713,0
16126,0
10146,0
11180,0
16201,0
4871,0
12596,0
16224,0
11606,0
12293,0
9579,0
14133,0
18577,0
1387,0
5549,1
7403,0
23804,0
963,0
18275,0
2619,0
14704,0
6888,0
14517,0
24590,0
7722,1
10761,0
19618,0
13060,0
23344,0
18176,0
20084,0
5466,0
18345,0
20658,0
2617,0
17020,0
9109,0
9402,0
13307,0
17742,0
2222,0
24026,0
14875,1
2762,0
19441,0
11117,0
2740,0
4220,0
1346,0
10718,0
23775,0
24049,0
4097,0
14724,0
11072,0
2117,1
19134,0
12698,0
17980,0
3698,0
20684,0
21786,0
19491,0
25026,0
9072,0
11099,1
14381,0
27235,1
22482,0
4170,0
14956,0
22060,0
4186,0
8882,0
2864,0
17004,0
22076,0
17780,0
27144,0
17466,0
16261,0
14076,0
13078,0
20010,0
12276,1
19300,0
2350,0
27727,0
17670,0
5407,0
27401,0
22027,0
2842,0
16185,1
1118,0
2973,0
24573,0
3780,0
19069,0
4070,0
7839,1
2386,0
7589,0
7760,0
3002,0
23002,0
19656,0
734,0
20004,0
144,0
9845,0
3922,0
13282,0
10448,0
3068,0
2564,0
18497,0
7091,0
4165,0
13079,0
2715,0
17305,0
12633,0
20518,0
17646,0
10741,0
11216,0
7258,0
8608,0
11943,0
3616,1
11299,0
22496,0
23121,0
26692,0
10413,0
2229,0
25910,0
14701,1
8345,0
23918,0
20235,0
9658,0
11770,0
22224,0
25414,0
21462,0
3690,0
1580,0
25839,0
1911,0
91,0
1510,0
6214,0
20488,0
8231,0
25724,0
14401,0
24092,1
24721,0
17062,0
9633,0
16329,0
4115,0
24607,0
644,0
19469,0
15652,0
4471,0
22879,0
25703,1
12322,1
22322,0
194,0
17966,0
2830,0
18664,0
17092,0
16145,0
18283,0
18781,0
430,0
24810,0
13651,0
5647,0
756,0
24457,0
9701,0
19146,0
23649,0
27297,0
19940,0
14192,0
4058,0
27044,0
3031,0
17189,0
2874,0
3246,0
3386,0
12035,0
1747,0
6814,0
24482,0
24151,0
1052,1
21814,0
6354,0
19027,0
22493,0
13270,0
21610,0
27576,0
16089,0
24642,0
8203,0
9138,0
6498,0
17973,0
3421,1
18909,0
21068,0
27241,0
25897,1
26245,0
3100,0
18552,0
16739,0
5553,0
11147,0
20016,0
11465,1
21947,0
5982,0
11145,0
23698,0
25857,0
15001,1
16479,0
25520,0
20911,0
27085,0
3000,0
1808,0
17997,0
718,0
27416,1
21742,0
25230,0
21908,0
7731,0
16259,0
5210,0
19160,0
20287,0
18595,0
8692,0
16784,0
24460,0
3776,0
2937,0
5018,0
16954,0
3541,0
4932,0
14739,0
20738,0
11396,0
1434,0
2566,0
26747,0
3594,0
2683,0
19471,0
3581,0
13195,0
11680,0
24671,0
15508,0
8863,0
26470,0
16143,0
8944,0
24342,0
4877,0
24679,0
14981,0
22902,0
14403,1
11617,0
16488,0
22830,0
20495,0
12637,1
26727,0
9541,0
18531,0
21283,0
10376,0
12401,0
6663,0
6657,0
10227,0
5954,0
20578,1
23986,0
12214,0
10042,0
11393,0
7330,0
23046,1
18651,0
7822,1
27221,0
19908,0
22165,0
12407,0
3609,0
4034,0
8873,0
9849,0
11791,0
10948,0
11067,0
17835,0
4845,0
16620,0
4320,0
17872,0
17747,0
19598,0
5564,1
4448,0
25395,0
19478,0
1035,0
14980,0
7780,0
13540,0
6503,0
7732,1
3931,0
17,0
15380,0
20070,0
8248,0
19221,0
11756,0
19533,0
6332,0
22914,0
25764,0
7916,0
2435,0
2592,0
742,0
2308,0
5183,0
2009,0
14418,0
20347,0
16520,0
18887,1
21196,0
1493,0
2008,0
26844,0
7676,0
21375,0
3014,0
4303,0
12821,0
9040,0
4982,0
10480,0
18496,0
6309,0
14131,0
26154,0
9936,0
21110,0
14170,0
14217,0
13198,0
17172,0
15978,0
16113,0
6522,0
19467,0
24208,0
4143,0
2034,0
26033,0
480,0
24381,0
25925,0
1303,1
6934,0
4894,0
27460,0
12528,0
14386,1
11968,0
24754,1
2734,0
11331,0
17177,0
7100,0
5638,0
26782,0
13286,0
25691,0
11558,0
5934,0
21488,0
17757,0
27496,0
2195,1
25245,0
12140,0
7978,0
3265,0
6914,0
19507,0
1290,0
4645,0
23761,0
22896,0
4783,0
24183,0
9922,0
23733,0
10257,0
10249,0
10496,0
10867,0
27380,0
11204,0
9526,0
27722,0
11557,0
26373,0
13188,0
5799,0
396,0
21683,0
10029,0
16833,0
19713,0
3426,0
17045,0
23122,0
24194,0
24599,0
23770,0
5712,0
2848,0
19102,1
26642,0
19952,0
4156,0
25254,0
7536,0
10421,0
19771,0
1595,0
18697,0
4178,0
22726,0
8256,0
21721,0
2516,0
9653,0
15780,0
21214,0
21513,0
12736,0
16332,0
24419,0
22411,0
27435,0
5485,0
9480,0
27069,0
3703,0
5875,0
21733,0
12088,0
4375,0
16451,0
22210,0
14363,0
23971,0
19916,0
2676,0
13291,0
25673,0
12421,0
16062,0
13170,0
15844,0
7554,0
14161,0
26839,0
2856,0
10689,0
7581,0
16326,0
11061,0
16674,0
19036,0
2232,0
5187,0
12065,0
11491,0
8180,0
2929,1
7891,0
13678,0
23943,0
10210,0
18858,0
23794,0
13694,0
2784,0
26366,0
17292,0
7104,0
4843,0
7784,0
23493,0
20239,0
25902,0
2867,1
15543,0
12483,0
25213,0
3595,0
6316,0
3844,1
14867,0
1411,1
11915,0
5155,0
7359,1
25803,0
12538,0
8099,0
6029,0
11420,0
22676,0
16539,0
19055,0
3919,0
10297,0
3399,0
10205,0
22057,0
1738,0
9391,0
25711,0
12801,0
27029,0
23380,0
15013,0
21201,0
6662,1
23892,0
1765,0
22633,0
18985,0
27373,0
16506,0
26102,0
10519,0
14412,0
23038,0
11428,0
18809,0
23191,0
3181,1
27123,0
26332,0
25082,0
26803,0
10765,0
23457,0
13469,0
24608,0
19676,0
7571,0
20472,0
14462,0
16068,1
15364,0
19131,0
8960,1
8042,1
1743,0
11800,0
447,0
15415,0
11959,0
25977,0
23256,0
22255,0
1675,0
119,0
12702,0
5556,0
24496,0
22919,0
15843,0
21774,0
17097,0
12930,1
13761,0
23013,0
15832,0
27162,0
21487,1
11020,1
4246,0
22268,0
24506,0
12375,0
23844,0
7364,0
3142,0
10708,0
1121,0
18429,0
5525,0
520,0
385,0
1741,0
24392,0
13736,1
5533,0
6880,0
5427,0
14540,0
26072,0
7724,0
7793,0
20468,0
2449,0
9052,0
14117,0
6633,0
13884,0
438,0
3508,0
17001,0
4859,0
168,0
22413,0
23461,0
482,0
26910,0
25057,0
16072,0
8085,0
21920,0
26247,0
11242,0
5260,0
8362,0
27553,0
27070,0
5282,0
681,0
10852,0
10427,0
2463,0
3425,0
7112,0
2518,0
6628,0
11660,0
11325,0
2135,0
22345,0
1106,0
11740,0
19826,0
14321,0
6700,0
8643,0
24076,0
4371,0
1339,0
1731,0
11400,0
5597,0
13152,0
17282,0
25286,0
459,0
12377,0
4048,0
5148,0
16623,0
25140,0
27798,0
26118,0
13062,0
14492,0
1396,0
15917,0
10646,0
8779,0
26043,0
11947,0
8005,0
4479,0
24942,0
3035,0
22241,0
25167,0
1201,0
15320,0
188,0
23572,0
13424,0
17897,0
22680,0
27685,0
5215,1
27181,0
2662,0
23994,0
8610,0
1978,0
15542,0
14054,1
19113,0
12036,0
15262,0
11203,0
26705,0
18463,0
25626,0
25935,0
6726,0
9651,0
23659,0
17890,0
27558,0
1940,0
221,1
2528,0
2420,0
4387,0
22827,0
19608,0
9926,0
17991,0
6974,0
9124,0
25792,0
21651,0
4520,0
11832,0
12517,0
13722,0
5026,0
1075,0
12609,0
5216,0
7582,0
8439,0
4003,0
1397,0
12187,1
3298,0
20765,0
25672,0
27687,0
23391,1
21048,0
15888,0
18862,0
21391,0
10349,0
25332,0
19451,0
6602,0
3806,0
5685,1
25046,0
3378,0
24695,0
2020,0
17688,0
16752,0
9300,0
13792,0
15104,0
22643,0
22229,0
18442,1
6111,0
9822,0
15834,0
16844,0
4685,0
14946,0
4850,1
14636,0
6531,0
18125,0
7298,0
6552,0
6328,0
17713,0
9403,0
17012,0
10203,0
21629,0
22905,0
14775,0
17086,0
5262,0
16400,0
25864,0
16547,1
13889,0
27456,0
13088,0
25617,0
12389,0
12649,1
15624,0
18997,0
14652,0
10168,0
5589,0
26981,0
10902,0
25104,0
23292,0
25207,0
2404,0
12202,0
5201,0
10423,0
16721,0
5763,0
127,0
16472,0
10615,0
7998,0
22276,0
20591,1
4140,0
15132,0
17689,0
16177,0
10322,0
23016,0
14959,0
19906,0
20646,1
22720,0
26783,0
8105,0
4148,0
26058,0
3789,0
22750,0
964,0
13814,0
27762,0
27568,0
4455,0
18609,0
17992,0
20879,0
24229,0
27751,0
12093,0
18189,0
19004,0
26801,0
10739,0
20542,1
22887,1
19121,0
10982,0
2173,0
9440,0
26097,0
10470,0
2635,0
22818,0
503,0
15218,0
6528,0
23697,0
21713,0
15779,0
11127,0
25181,0
15614,0
10920,0
4679,0
27360,0
22427,0
11427,0
22946,0
3843,0
16408,0
928,0
18916,0
24290,0
27542,0
103,0
9233,0
7767,0
20271,0
12244,0
23469,0
4844,0
17676,0
24162,0
9570,0
828,0
4525,0
20697,0
9960,0
7703,0
26573,0
2947,0
7880,0
20647,0
27550,0
12135,0
24201,0
18276,0
23249,0
2434,0
23964,1
16236,0
14660,0
10063,0
20814,0
18118,0
26578,0
15273,0
10071,1
24314,0
2041,0
10939,0
16775,0
12802,0
21519,0
7247,0
2043,0
18911,1
3366,0
13728,0
18182,0
4258,0
26833,0
16358,1
11212,0
10963,0
12838,0
7591,0
6020,0
6692,1
15656,0
21496,1
26669,0
25915,0
9246,0
24467,0
22883,0
26259,0
8487,0
21070,0
27288,0
24232,0
3058,0
11623,0
8124,0
5550,0
5621,0
2444,0
8932,0
1063,0
13513,1
13497,0
17486,0
14969,1
18240,0
11150,0
20228,0
6534,0
11178,0
12101,1
27075,1
2061,0
27690,0
6977,0
14601,0
14177,0
12562,0
15866,0
7757,0
18232,0
1078,0
14100,0
12321,0
10398,0
12049,0
24510,0
25741,0
11863,0
2225,0
1282,0
11291,0
24657,0
27703,0
6384,1
11790,0
7882,0
19482,0
20122,0
24893,0
26766,0
12567,0
15442,0
13315,0
18294,0
21212,0
5174,1
13011,1
15075,0
23869,0
15237,0
15772,0
14508,0
19740,0
16454,0
15491,0
25707,0
4730,0
5394,0
26009,0
478,0
14602,0
19454,0
16359,0
4788,0
12051,0
3461,0
11315,0
9116,0
12885,0
16728,0
1092,0
23947,0
22253,0
23304,0
12257,0
20457,0
8051,0
23841,0
16869,0
10520,0
18817,0
24177,0
24662,0
11896,0
647,0
970,0
21708,0
5449,0
14906,0
3470,0
11967,0
7918,0
4794,0
16572,0
18154,0
5191,0
17884,0
19912,0
9747,0
5135,0
1009,0
11994,0
22058,0
7301,0
210,1
3329,0
15975,0
14095,0
18499,0
24305,0
4282,0
12586,0
16296,0
20063,0
3226,0
20040,1
326,0
12711,0
13593,0
8240,1
4306,0
5514,0
25670,0
5561,0
12324,0
664,1
12068,0
20388,0
4913,0
2194,0
649,0
3923,0
25157,0
217,0
4641,0
21656,0
12405,0
12695,0
7175,0
12980,0
17210,0
16598,0
5500,0
12462,0
24006,0
8670,0
22822,0
12547,1
5198,0
9529,0
5094,0
7768,0
12022,0
16647,0
12264,0
4972,0
16058,0
24904,1
9707,1
6551,0
14034,0
22942,0
20802,0
23346,0
13726,0
13637,0
2885,0
17077,0
22434,0
27481,0
13164,0
13118,0
8887,0
16275,0
20048,0
24303,1
2748,0
17168,0
11230,0
11222,0
25337,0
19353,0
18441,0
26695,0
11839,0
367,0
25220,0
3942,1
24897,0
13002,0
9278,0
12766,0
15664,0
22878,0
7467,0
16888,0
22953,0
26116,0
15435,0
134,0
6788,0
4984,0
7341,0
15255,0
3351,0
22194,1
3200,0
10836,0
6612,0
26680,0
15081,0
8892,0
14832,0
15671,1
7672,1
25386,0
20044,0
15076,0
316,0
146,0
21816,0
24449,0
12738,0
24964,0
15800,1
14261,0
19444,0
9614,0
14793,0
6676,0
19003,0
819,0
23491,0
3486,0
16248,0
24139,0
23728,1
12678,0
8714,0
3111,0
6538,0
6909,0
15400,0
25624,0
2495,0
24717,1
21802,1
25239,0
2505,0
4699,0
21858,0
21719,0
21855,0
17505,0
21216,0
10747,0
23495,0
20015,0
14163,0
17444,0
4344,0
25619,0
1011,0
13742,0
16207,0
7012,0
6730,1
1034,0
5121,0
2270,1
696,0
13385,0
3704,0
19293,0
22112,0
14726,0
8449,0
26162,0
2790,0
18533,0
11816,0
8902,0
25422,1
25566,0
10950,0
5663,0
21005,0
20192,0
27747,0
21922,0
25653,0
1888,0
12348,0
6664,0
23556,0
25331,0
7944,0
19209,0
1413,0
14197,0
15889,0
18424,0
16730,0
3623,0
20077,0
16449,0
22731,0
4400,0
180,0
23618,1
14144,0
469,0
17900,0
2166,0
1027,0
9913,0
15793,0
1423,0
12799,0
20685,0
11443,0
23375,0
25591,0
20699,0
7047,0
9152,0
27197,0
22047,0
1192,1
7495,0
15168,0
4157,0
2559,0
12311,0
21743,1
8365,0
3734,0
9295,0
14767,0
3860,0
25484,0
25143,0
23535,0
2604,1
7708,0
21989,0
1297,0
11670,0
19368,0
635,1
17659,0
13553,1
17474,0
5339,0
5551,0
11142,1
15221,0
21529,1
14736,0
12543,0
27232,0
23241,0
9185,0
22566,0
9773,0
4059,0
5507,0
9989,0
21723,0
14630,0
16066,0
10133,0
12313,0
6267,0
29,0
24896,0
13789,0
21823,0
4438,0
3362,0
9538,0
10961,0
3668,1
17427,0
27583,1
1869,0
19391,0
960,0
984,0
11892,0
25579,0
22546,0
15306,0
22904,0
22976,0
24293,0
25234,0
4501,0
5034,0
18008,0
12426,0
7565,0
14049,0
2981,0
14950,0
10275,0
23795,1
1259,0
8454,0
10742,0
17171,0
7976,0
26051,1
10369,0
16583,0
4057,0
25303,0
4706,0
7579,0
14234,0
21983,0
17791,0
14383,0
23955,0
15884,0
22131,0
11836,0
4421,0
1429,1
27486,1
5068,0
9938,0
3502,0
26074,0
19638,0
19796,0
8028,0
22296,0
11416,0
11052,0
10949,0
23739,0
1611,0
6025,0
23919,0
9534,0
23797,0
6010,0
12492,0
17155,0
10746,0
23550,0
1514,0
9485,0
9213,0
20743,0
139,0
27391,0
12335,0
24700,0
18547,0
22964,0
2254,0
5496,0
7553,0
25056,0
24031,0
4832,0
25452,0
27255,0
17970,0
3418,0
16927,0
25472,0
11193,0
10859,0
19777,0
3686,0
7363,0
23537,0
19009,0
2290,0
7898,0
26293,0
10512,0
12487,0
25388,1
18534,0
4153,0
20279,0
208,0
27466,0
26355,0
12830,0
2605,0
22871,0
2587,0
11574,0
20406,0
15808,0
10134,0
15936,0
20861,0
25365,0
12553,0
2870,0
21982,0
15860,1
15771,0
25899,0
19550,0
2905,1
9000,0
2702,0
21331,0
19361,0
19377,0
2351,0
9976,0
11208,0
10387,0
1751,0
2299,0
25133,0
9737,0
5653,0
26911,0
12024,0
22948,0
1640,0
23872,0
2492,0
11928,0
4977,0
12307,0
10977,0
6714,0
4989,0
21483,0
4513,0
22494,0
17631,0
5729,0
19743,0
10671,0
5749,0
15425,0
16507,0
3110,0
16441,0
24633,0
20585,0
22549,0
24091,1
6952,0
25891,0
20745,0
27737,0
2210,0
14362,0
23186,0
21345,0
27056,0
17787,0
13211,0
17017,1
19017,0
4738,0
15238,0
20621,0
13672,0
18153,0
7719,0
6390,0
14264,0
27039,0
23765,0
25474,0
27499,0
26878,0
1474,0
14459,0
13688,0
14223,0
1713,0
7353,0
3995,1
26195,0
25427,0
22551,0
708,0
6872,0
21533,0
22300,0
6480,0
13533,0
11165,0
14544,0
5199,0
10598,0
15828,0
14936,0
2554,0
20188,0
6091,0
21328,1
19821,0
17762,0
19725,0
16989,1
9188,0
26785,0
8879,0
2865,0
14019,0
23898,0
3836,0
5157,0
8735,1
14603,0
19591,0
683,0
15220,0
16443,0
17892,1
8958,0
11603,0
13836,0
5658,0
23497,0
18505,0
25812,1
17635,0
25969,0
14581,0
16290,0
17665,0
26205,0
26341,0
26644,0
10760,0
11152,0
5456,0
6948,0
8318,0
13209,0
16323,0
20149,1
1383,0
13207,0
2441,0
20455,0
22013,0
10968,0
23796,0
7877,0
19079,0
27046,0
9621,0
23314,0
25320,0
16992,1
431,0
21595,0
20842,0
2751,0
20773,0
11097,0
4639,0
12228,0
1866,0
15783,0
5414,0
18759,0
451,1
14324,0
1606,0
10856,0
7223,0
25263,0
7488,0
4890,0
12495,0
21080,0
22223,0
14528,0
22697,0
12455,0
4749,0
11251,1
20073,0
22590,0
17016,1
16671,0
9942,0
17316,0
2081,0
24166,0
22886,0
16124,0
22321,0
26991,0
22860,0
16801,0
7502,0
26153,0
18159,0
14763,0
10899,1
12044,0
14093,0
7249,0
10132,0
7639,0
21137,0
9838,0
11293,1
15601,0
12326,0
7431,0
3509,0
5676,0
13111,1
11105,0
6688,0
16214,0
3,0
10352,0
1632,0
12124,0
6239,0
21111,0
15325,0
23106,0
22524,0
3393,0
466,0
8295,0
18415,0
5665,0
8165,0
17920,0
4338,0
8943,0
4819,0
8316,0
22562,0
16084,0
17078,0
8768,0
20569,0
16546,0
10428,0
6290,0
13706,0
14801,0
21025,0
12971,0
9003,0
13124,0
25284,0
19015,0
26604,0
23035,0
844,1
11719,0
22425,0
14339,0
8622,0
11189,0
3397,0
8309,0
1398,0
6024,0
21069,0
26234,0
13253,0
20520,0
8157,0
11358,0
14608,0
795,0
21603,0
20579,0
27315,0
18481,1
8013,0
22019,0
11274,0
24438,1
22966,0
8372,0
25659,0
10865,0
14181,0
19246,0
10276,0
26581,0
5523,0
16039,0
16297,0
17083,0
7801,1
7738,0
25577,0
25466,1
5770,0
11815,0
9770,1
20994,0
4610,0
23523,0
25545,0
8200,1
22629,0
13566,0
4191,0
4813,0
7785,0
27794,0
23396,0
25400,0
3784,0
10045,0
6625,0
14147,0
4955,0
14368,0
19326,0
23097,0
24682,0
5227,0
2909,0
7799,0
18790,0
3416,0
26634,0
26639,0
16432,0
7682,0
15983,0
15448,0
19687,0
24692,0
10189,0
1788,0
25573,0
17813,0
1350,0
18098,0
16975,0
25431,0
20707,0
9418,0
16174,0
2361,0
1402,0
21943,0
15548,0
22624,0
6777,0
12438,0
11170,0
12310,0
26551,0
21393,0
10017,0
15219,0
5464,0
19876,1
9547,0
5038,0
9044,0
27649,0
18937,0
22090,0
12832,0
14649,0
1809,0
17914,0
15993,0
8416,0
18712,0
2442,0
18407,0
6753,0
9742,0
7228,0
655,0
15423,0
22007,0
11450,0
322,1
5501,0
10752,0
13130,0
12099,0
7834,1
6484,0
8227,0
13047,1
369,0
25796,0
5286,0
6119,0
5337,0
25247,0
7267,0
1131,0
2265,0
373,0
4528,0
12670,0
19509,0
9125,0
20320,0
16305,0
19285,0
2075,0
5979,0
9504,0
2916,0
23454,0
1418,0
24149,0
19526,0
10675,0
11235,0
23266,0
13086,0
16773,0
8064,0
20589,0
24431,0
20688,0
21428,0
6535,1
9477,0
8929,0
25587,0
19755,0
8972,0
1554,0
26787,1
23822,0
8480,0
17166,0
88,0
8034,0
12551,0
11535,1
13911,0
3070,0
18314,0
5259,0
19745,0
19838,0
17140,0
15498,0
776,0
9977,0
27768,0
939,0
27256,0
11504,0
14658,0
23908,1
10319,0
12532,0
4397,0
14762,0
30,0
16387,0
25310,0
19620,0
10772,0
16591,1
2174,0
8091,0
2984,0
2207,0
547,0
14556,1
16745,0
945,0
24916,0
23392,0
10309,0
15571,0
6857,0
27628,0
3352,0
6070,0
1680,0
23935,0
1557,0
16552,0
10792,0
21941,0
2698,0
4199,0
5824,0
12092,0
5377,0
7650,0
3732,0
20364,0
1719,1
7346,0
20692,0
27157,0
7534,0
17122,0
3113,0
26517,0
21308,0
24761,0
20838,0
10280,0
9362,1
11451,0
13586,0
15597,0
12166,0
14522,0
27473,0
9948,0
24270,0
3296,0
11658,0
14084,0
27169,0
17255,0
21193,0
563,0
11945,0
19236,0
9801,0
9222,1
1873,0
14888,0
17799,0
25496,0
9098,0
21650,0
11775,1
14263,0
8354,0
25396,0
12414,0
349,0
1687,0
7510,0
26697,1
688,0
23080,0
17804,0
11544,0
23925,0
27453,0
11297,0
19586,1
17802,0
21929,0
25202,0
2766,1
22051,0
2026,0
6983,0
1527,0
14244,0
19668,0
2703,0
21811,0
25090,0
5864,0
12475,0
6275,0
27129,1
10829,0
22501,0
5814,0
9489,0
16872,0
16816,0
25600,0
14085,0
22791,0
4424,0
9366,0
19461,0
23298,0
15731,0
14878,0
5787,0
8602,1
4189,0
13762,0
5732,0
3739,0
24407,0
21326,0
18340,0
14759,0
6455,1
9535,1
14930,0
14845,0
5160,0
9625,0
12393,0
24614,0
2710,0
23255,0
12527,0
2684,0
1393,0
26599,1
2226,0
2534,0
26010,0
6039,0
8721,0
19705,0
12556,0
10841,0
907,0
12223,0
16771,0
26314,0
9358,1
3617,0
9857,0
23189,0
20050,0
14584,0
16787,0
10418,0
15409,0
6128,0
12505,1
2727,0
9089,0
20525,0
19243,0
4564,0
27356,0
12703,0
23961,0
2412,0
23367,0
20375,0
15453,0
3274,0
18859,0
2425,1
26328,0
25983,0
14620,0
17460,0
23547,0
24062,0
27227,1
7850,0
22233,0
17404,0
19983,0
2873,0
11551,0
16811,0
3315,0
5971,0
606,0
23877,0
10840,0
17512,1
19292,0
21473,0
856,0
1926,0
18327,0
24999,0
17287,0
18512,0
20370,0
13571,0
26682,0
9410,0
44,0
2812,0
24131,0
6204,0
8868,0
9331,0
6224,0
13215,0
15399,0
14822,0
11402,0
24463,0
585,0
4978,0
23546,0
24698,0
21146,0
21757,0
8048,0
200,0
4563,0
24493,0
2051,0
8827,0
13601,0
18679,0
13462,0
4825,0
3533,0
9682,0
18418,1
2264,0
1232,0
14921,1
19051,0
7997,0
24534,1
8589,0
3926,0
2536,0
24656,0
13607,0
26842,0
16693,0
17931,0
20432,0
26590,0
21787,0
16090,0
9483,0
22839,0
15102,0
1065,0
8832,0
23613,0
14189,1
7841,1
15529,0
22142,0
25407,0
833,0
25382,0
19487,0
5050,0
25304,0
11854,0
23517,0
7204,0
14978,0
3073,0
6235,0
25421,0
14752,0
14777,1
15227,0
5001,0
22545,0
23233,0
4724,0
9831,0
17473,0
69,0
16511,0
1739,0
19716,0
24572,0
21194,0
22305,0
20728,0
227,0
7647,0
12798,0
20129,0
1864,0
15067,0
7779,1
22213,0
1812,0
383,0
24857,0
729,0
313,0
22701,0
14421,0
22766,0
20474,0
20416,0
3059,0
25495,1
13191,0
12960,0
4044,0
20506,0
12079,0
24336,0
19230,0
15604,0
23850,1
19425,1
2897,0
22460,0
24418,0
725,0
4618,0
9902,0
13505,1
13514,0
7042,1
24223,0
13723,0
23332,0
15484,0
14954,0
22134,0
7725,1
14778,0
8145,0
27365,0
15910,0
10509,0
8687,0
19365,0
19416,0
24035,0
12074,0
17902,0
10007,0
17156,0
14644,0
7302,0
10645,0
7051,0
2815,0
14618,0
19854,0
2782,1
5863,0
27164,0
2512,0
19819,0
20603,0
5418,0
7603,0
14258,0
16469,0
54,0
16783,0
14146,0
3463,0
12956,0
8285,0
2847,0
16445,0
17278,0
4032,0
10877,0
23612,0
21597,0
5070,0
22849,0
2859,0
16922,0
898,0
26884,0
1722,1
19731,0
21183,1
12072,0
14651,0
11686,0
3737,1
27409,0
16918,1
25273,0
23693,0
25322,0
19453,0
17529,0
22617,0
23201,0
27579,0
8765,0
13868,0
20592,0
12518,0
19010,0
24083,0
26431,0
8072,0
14809,0
7221,0
6350,0
19253,0
24456,0
25889,0
25733,0
24492,0
26754,0
2095,0
24066,0
18057,0
21231,0
22152,0
2245,0
3938,0
1153,0
9961,0
1084,0
16876,0
27291,0
11591,0
27195,0
18685,0
21187,0
4489,0
6912,0
7033,0
26826,0
5076,0
12434,0
5871,1
6216,0
4305,0
6355,0
1880,0
11699,0
18847,0
7088,0
3921,0
2998,0
2707,0
14303,0
9136,1
25410,0
13133,0
4966,0
19394,0
4547,1
12574,1
12357,0
16348,0
8518,0
3302,1
21840,0
27294,1
18358,0
3974,0
17567,0
1328,0
20761,0
27253,0
1318,0
1775,0
12272,0
17068,0
19199,1
24667,0
26461,0
20987,1
3877,0
10643,0
2001,0
14447,0
311,0
12654,0
57,0
1631,0
25837,0
18164,0
13646,0
1534,0
6599,0
10439,0
15098,0
13681,0
23458,0
1280,1
27647,0
25585,0
26863,0
5165,0
27108,1
19806,0
23806,0
6824,0
13415,0
4286,0
884,0
23297,1
15162,0
13494,0
26320,0
4418,0
25756,0
4226,0
1862,0
4836,0
6944,0
14431,0
15640,0
14943,0
2838,0
735,1
12078,0
11717,0
10597,0
27259,0
19021,0
13664,0
19312,0
18823,0
17378,0
26892,0
5013,0
14322,0
2645,0
19279,0
8196,0
26872,0
3248,0
7706,0
2736,0
4388,0
20440,0
13800,0
19742,0
27220,0
9252,0
1188,0
7348,0
8525,0
23099,0
15465,0
17377,1
15342,0
16643,0
22908,0
27699,0
4847,0
3930,0
22807,0
15311,1
9183,0
26925,0
11844,0
20458,1
12104,0
15266,0
19424,0
8658,0
12507,0
12872,0
5980,0
12741,0
18620,0
16060,0
12958,0
7763,0
13981,0
11911,0
24101,0
16845,0
8763,0
1356,0
16804,1
16161,0
4973,0
2252,0
23018,0
2789,0
3953,1
27372,0
2085,0
18568,0
6248,0
6422,0
19463,0
6388,0
20399,0
6034,0
17183,0
26324,0
9958,0
24852,0
21100,0
18661,0
24871,0
18396,0
13212,1
10062,0
2704,0
11423,0
6463,0
3433,0
19397,0
19728,0
10219,0
7278,0
6899,0
15192,0
408,0
15537,0
17842,0
16186,1
20294,0
27618,0
19847,0
19519,0
18813,0
23,0
7671,0
21553,0
7893,0
14718,0
27154,0
22863,0
15559,0
24346,0
12181,0
7456,0
4099,0
17765,0
18130,0
15488,0
8629,0
9119,0
8447,0
1276,0
9406,0
25038,0
14152,0
20974,0
6711,0
5019,0
26275,0
25369,0
21795,0
21269,0
5915,0
8170,1
13776,0
26509,0
18993,0
3794,0
19517,0
2332,0
1261,0
6892,0
16952,0
19228,0
27809,0
10901,0
9100,0
18003,1
668,0
16605,1
7072,0
23665,0
8337,0
15650,0
812,0
19108,0
13517,0
6133,0
6600,0
2101,0
23094,0
11369,0
3211,0
14970,0
18720,0
26273,0
20065,0
6921,0
1247,0
8663,0
8710,0
16970,0
3387,1
4069,0
7168,0
15347,0
24169,0
18158,0
13867,0
14411,0
457,0
5202,0
18177,0
3532,0
26936,0
26968,0
22133,0
14811,0
2334,0
25709,0
13912,0
13793,0
12302,0
20977,1
26761,0
5720,0
6366,0
21257,0
26136,0
8292,0
24425,0
20355,1
18665,0
1012,0
26317,0
26334,0
23142,0
26130,0
13991,0
15297,0
3620,0
26441,1
8398,0
20322,0
11057,0
21549,0
16938,1
20434,0
17752,0
14990,0
25505,0
20717,1
7667,0
1944,0
18932,0
10906,1
2002,0
18121,0
21626,0
